id,win,item1,item2,item3,item4,item5,item6,trinket,kills,deaths,assists,largestkillingspree,largestmultikill,killingsprees,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,legendarykills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgselfmit,dmgtoobj,dmgtoturrets,visionscore,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,goldearned,goldspent,turretkills,inhibkills,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills,totcctimedealt,champlvl,pinksbought,wardsbought,wardsplaced,wardskilled,firstblood
878,0,1056,1058,1052,3135,3165,3020,3340,7,6,1,3,2,2,745,1,0,0,0,0,114058,95873,17448,736,0,19019,18092,873,54,474,1,1000,0,1907,0,0,16519,11217,4600,701,11340,8935,1,0,156,2,1,1,520,14,0,0,12,3,0
879,1,3117,3109,3025,3401,3105,0,3340,5,6,20,2,1,2,436,0,0,0,0,0,46253,23134,15619,7499,0,15988,8825,5850,1312,4992,4,1176,0,2403,0,0,27169,3654,21834,1680,12159,9700,1,0,46,0,0,0,178,16,0,0,14,0,0
880,1,3046,3006,3085,3031,3147,1038,3363,11,4,9,9,2,1,1348,1,0,0,0,0,285497,2805,278999,3691,2238,25840,1076,24665,98,4201,3,329,0,11669,0,0,19330,2875,15812,642,17710,15725,3,1,264,28,17,11,336,17,1,0,15,2,0
881,1,1053,1408,3143,3742,3071,3047,3340,9,5,15,4,2,2,964,1,0,0,0,0,139803,31442,93906,14454,0,18836,4868,13356,612,7172,1,1026,0,1480,0,0,31069,4029,25602,1438,14043,13575,2,0,33,72,54,18,963,17,0,0,25,3,0
882,1,3074,3047,3071,3075,3068,3742,3340,17,5,14,7,3,4,594,1,1,0,0,0,191501,49036,139371,3093,100,34954,12048,20846,2060,9657,1,0,0,3921,0,0,38590,5742,30655,2191,18461,15975,1,1,230,10,0,10,215,18,1,0,14,4,0
883,1,1056,3285,0,3165,3135,3020,3340,8,7,8,3,2,2,948,1,0,0,0,0,100553,84304,16053,195,0,20342,19852,490,0,0,0,1293,0,3595,0,0,16654,2415,13881,357,12329,10350,2,1,100,0,0,0,326,16,0,0,8,0,0
884,0,2140,3006,3153,3046,3031,0,3363,4,10,4,0,1,0,379,0,0,0,0,0,159961,609,159253,99,576,22321,609,21612,99,2740,3,888,0,427,0,0,25298,8722,15698,878,12290,11725,0,0,246,3,3,0,40,15,1,0,7,0,0
885,0,1419,3031,3006,1042,3085,3144,3340,7,9,4,2,2,2,668,1,0,0,0,0,186187,4976,158541,22669,508,18299,1073,14506,2719,10956,1,147,0,0,0,0,34238,8576,25318,344,13141,12100,0,0,68,114,80,34,859,16,1,0,4,2,0
886,0,3117,3401,3107,2049,3105,1033,3364,1,11,8,0,1,0,491,0,0,0,0,0,19339,14192,3405,1741,0,7365,6516,357,491,2201,5,2518,0,178,0,0,30643,9818,19912,912,8500,7875,0,0,33,0,0,0,152,14,1,0,32,3,0
887,0,1055,3031,3072,3046,3006,1036,3340,4,7,3,3,2,1,807,1,0,0,0,0,183534,21593,159461,2480,692,19769,2463,16009,1296,5621,1,4501,0,837,0,0,28589,11005,16691,892,12439,11950,0,0,258,7,7,0,317,17,0,0,10,1,0
888,0,2033,3142,3158,3742,3071,3082,3340,10,13,8,2,2,2,252,1,0,0,0,0,96588,13677,81206,1704,791,29787,6168,21914,1704,2381,1,498,0,1193,0,0,34783,11329,22397,1056,12072,11200,1,0,96,0,0,0,127,16,0,0,10,1,1
889,0,3107,3504,3117,3110,0,2302,3341,2,8,18,2,1,1,678,0,0,0,0,0,17628,12010,4986,632,0,9993,7082,2279,632,9313,5,2377,0,1025,0,0,26642,12174,14221,246,10556,10200,0,0,13,0,0,0,175,14,2,0,22,4,0
890,0,3031,3139,3006,3035,3085,1055,3340,6,4,8,5,2,1,1191,1,0,0,0,0,159816,1799,156180,1837,494,21828,1493,19904,431,3750,4,0,0,6377,0,0,21515,8839,12104,571,14121,12875,3,1,242,1,1,0,2539,16,1,0,7,2,0
891,0,1011,3111,3190,3065,3068,3082,3340,5,9,11,4,2,1,514,1,0,0,0,0,98946,82809,16136,0,0,22734,20266,2468,0,7229,1,1488,0,1351,0,0,39207,16958,20823,1425,12207,12050,0,0,139,6,6,0,565,15,2,0,14,1,0
892,0,3071,1408,3102,3117,3068,0,3340,9,12,11,4,1,2,587,0,0,0,0,0,115487,30751,77230,7506,0,21369,5031,15941,396,5417,1,2100,0,784,0,0,45309,17223,26395,1690,12510,13465,1,0,47,47,30,17,585,15,1,0,27,2,0
893,0,3156,3031,3046,3006,3072,3026,3340,19,6,7,12,2,3,1250,4,0,0,0,0,289185,9971,275959,3254,997,44966,1872,41787,1306,923,1,4024,0,7685,0,0,28458,9125,18479,853,19284,18160,3,0,249,42,27,15,479,18,0,0,14,1,0
894,1,1056,3089,1058,3135,3165,3020,3340,9,9,13,5,1,1,521,0,0,0,0,0,135238,117755,17160,322,0,26905,25479,1390,36,932,1,1881,0,2328,0,0,19588,6264,12850,472,14063,12300,0,0,160,3,3,0,440,17,0,0,12,1,0
895,1,3143,3153,3047,1419,3123,3075,3340,7,12,12,3,2,2,304,1,0,0,0,0,186956,12050,168178,6728,544,29325,2611,24671,2042,14496,1,1025,0,1015,0,0,44478,8483,34892,1102,13858,13225,0,0,64,81,56,25,517,17,0,0,6,0,0
896,1,3115,3065,3009,3151,3068,1031,3340,10,6,16,5,2,2,617,1,0,0,0,0,161350,111558,48354,1438,0,38790,29205,8147,1438,5428,1,0,0,3294,0,0,30406,9938,19917,550,15229,14025,0,1,190,11,9,2,549,18,3,0,14,3,0
897,1,2303,3107,3110,3009,3024,3057,3341,1,6,27,0,1,0,665,0,0,0,0,0,34747,8357,14188,12201,0,8043,3730,3042,1270,22207,8,1501,0,1518,0,0,32932,8317,24168,446,11698,10475,1,0,45,1,1,0,603,16,3,0,27,6,0
898,1,3094,3031,3006,3087,3036,1053,3340,12,8,8,4,1,3,480,0,0,0,0,0,236506,54597,181908,0,744,30843,2555,28288,0,6471,4,0,0,7820,0,0,28974,6882,21897,194,16680,14400,1,0,265,20,10,10,0,17,0,0,10,2,1
899,1,3075,3748,3143,3071,3047,3026,3340,11,8,13,5,3,2,857,2,1,0,0,0,208593,11147,196593,852,81,46728,5525,40771,432,11525,1,0,0,2824,0,0,55696,16274,30182,9239,17779,16775,2,0,237,19,6,13,380,18,1,0,15,2,0
900,1,3146,3157,3135,3020,3089,3100,3363,23,6,5,8,2,5,873,1,0,0,0,0,258198,217969,39092,1137,1213,46655,39984,5583,1087,12872,1,0,0,12680,0,0,29879,10248,18015,1615,22050,20545,4,2,229,35,19,16,88,18,3,0,19,5,1
901,1,3814,3142,3147,3006,3033,3812,3340,12,12,4,4,2,4,486,1,0,0,0,0,222954,3188,217538,2227,0,41149,1612,38796,741,5991,4,1703,0,1735,0,0,33661,7834,22109,3718,17537,17150,0,1,253,8,1,7,221,18,0,0,10,4,0
902,1,3401,2049,3047,3110,3075,3105,3364,0,10,16,0,0,0,481,0,0,0,0,0,33188,24274,8613,300,95,13236,10727,2268,240,3524,5,1630,0,1223,0,0,30386,10956,16423,3006,11782,10800,0,0,51,0,0,0,961,16,2,0,29,12,0
903,1,3748,3082,1401,3071,3006,1011,3340,1,14,9,0,1,0,499,0,0,0,0,0,154901,23296,122316,9287,0,11981,2014,8223,1743,13289,1,0,0,4806,0,0,56441,10637,41777,4025,13611,12375,2,1,69,77,46,31,570,16,0,0,13,1,0
904,0,1401,1057,3047,3102,3143,3075,3340,3,8,24,0,1,0,549,0,0,0,0,0,138450,102314,22093,14042,0,19194,15336,1731,2126,8376,1,523,0,335,0,0,41615,15094,25322,1199,13745,12295,0,0,73,49,32,17,436,18,0,0,12,2,0
905,0,3156,3026,3087,3006,3031,3046,3363,29,11,5,8,3,7,325,5,1,0,0,0,376416,114433,224915,37066,995,69717,7277,46026,16414,16120,3,1544,0,3059,0,0,43161,11943,30317,900,23097,20450,1,0,331,16,14,2,325,18,0,0,16,3,0
906,0,3107,3190,2303,3068,3211,3111,3364,3,5,28,0,1,0,686,0,0,0,0,0,60477,44451,11416,4609,0,10287,6985,2752,549,14617,11,4096,0,184,0,0,33032,9702,22705,624,12840,12525,0,0,46,0,0,0,192,18,3,0,37,8,0
907,0,3031,3006,3072,3087,3102,3035,3340,10,16,9,3,1,2,424,0,0,0,0,0,246037,84432,159761,1843,710,30840,6770,22936,1132,4520,1,2952,0,464,0,0,34493,13561,19711,1220,15945,15075,0,0,232,8,8,0,238,18,1,0,5,1,0
908,0,3748,3512,1028,3065,3068,3111,3340,5,7,18,2,1,2,792,0,0,0,0,0,185049,93858,89525,1666,0,30715,17342,12388,984,6280,1,2531,0,673,0,0,46201,12379,33521,301,14951,14125,0,0,213,32,6,26,440,18,1,0,11,8,0
909,1,3046,3153,3087,3006,3022,3071,3340,15,7,2,6,3,3,591,3,2,0,0,0,272628,61098,206383,5146,1000,37461,3613,32215,1632,9101,1,3409,0,11866,0,0,41362,9980,28699,2682,18907,16300,3,2,271,32,12,20,690,18,0,0,7,1,1
910,1,1056,0,3020,3135,3285,3165,3340,6,7,3,2,1,2,398,0,0,0,0,0,88070,73099,14839,131,0,17788,15840,1948,0,1382,1,1547,0,1624,0,0,16536,9600,6271,665,11235,10350,0,0,134,0,0,0,448,14,0,0,11,0,0
911,1,3401,3190,3107,2049,2010,3117,3364,1,4,20,0,1,0,709,0,0,0,0,0,24453,14894,7163,2395,0,9434,7282,1725,425,3429,5,1869,0,737,0,0,21619,8529,12422,667,10704,9125,0,0,51,0,0,0,106,14,5,0,23,14,0
912,1,3009,1401,3078,3742,1028,1033,3364,4,4,15,2,1,1,829,0,0,0,0,0,128783,43841,73290,11651,0,15674,4855,9450,1368,10100,1,3231,0,3370,0,0,33746,13701,19599,446,12344,11158,3,0,33,84,45,39,916,15,0,0,7,0,0
913,1,3508,3085,3140,3006,3072,0,3363,13,2,7,10,2,2,1383,1,0,0,0,0,170698,0,167719,2979,643,24489,0,24333,156,3402,3,437,0,8532,0,0,12251,5833,6193,225,15251,12950,2,0,200,1,1,0,173,16,0,0,12,0,0
914,0,1082,3027,3165,3020,3100,0,3340,8,8,5,3,1,2,434,0,0,0,0,0,101992,72518,28941,533,0,21666,19212,1920,533,4168,1,1677,0,1258,0,0,26643,6288,19894,459,11241,10750,0,0,160,1,1,0,167,15,0,0,14,1,0
915,0,3047,1408,3143,3156,3044,3067,3340,10,6,8,4,2,3,604,1,0,0,0,0,163097,31676,120822,10598,0,19602,4487,14653,462,7118,1,1644,0,604,0,0,31812,5577,25508,726,12995,12150,0,0,56,98,54,44,1032,16,1,0,23,0,0
916,0,1055,3006,3085,1038,1037,3153,3363,2,9,6,0,1,0,506,0,0,0,0,0,134426,26174,108251,0,453,16776,1585,15191,0,4545,2,0,0,2838,0,0,24450,7057,16612,780,10562,9675,0,0,197,8,8,0,53,14,0,0,7,0,0
917,0,2049,3092,3107,3020,0,3157,3364,0,7,10,0,0,0,548,0,0,0,0,0,55202,46221,7457,1523,0,17396,15973,1149,273,3581,10,1249,0,729,0,0,19543,6672,12365,505,10213,9600,1,0,65,0,0,0,224,14,2,0,25,10,0
918,0,1053,3047,3078,3143,1043,1036,3340,4,9,3,2,1,1,502,0,0,0,0,0,104989,5883,85260,13845,0,17294,3037,10840,3416,7837,1,0,0,0,0,0,30181,7556,21515,1110,10399,10483,0,0,167,6,6,0,235,15,0,0,6,0,0
919,1,3152,3020,3151,1402,1026,1028,3364,6,3,19,3,1,2,1153,0,0,0,0,0,140221,98160,28353,13708,0,24034,21528,1739,766,8223,1,322,0,7962,0,0,22189,7582,14086,519,12881,11400,0,0,54,67,51,16,474,15,3,0,6,6,0
920,1,3078,3153,3042,3158,1038,1018,3363,18,1,14,11,2,2,1159,2,0,0,0,0,143355,23604,115820,3929,837,30011,6813,22496,702,4240,5,0,0,4951,0,0,14236,6529,7643,62,15202,13033,2,0,170,5,4,1,144,16,0,0,11,0,0
921,1,3060,2049,3097,3117,3065,0,3340,2,5,20,0,1,0,717,0,0,0,0,0,23364,14505,8452,406,0,7622,6256,1366,0,1117,3,914,0,1173,0,0,19089,9907,8898,283,9491,7675,2,0,48,0,0,0,142,13,1,0,23,2,0
922,1,1056,3152,3027,3111,3001,3024,3340,8,2,13,7,1,1,1042,0,0,0,0,0,121353,113001,7276,1074,0,16129,15336,792,0,6324,1,775,0,4058,0,0,22133,4001,17822,309,12831,10550,2,1,189,6,3,3,97,16,0,0,4,1,0
923,1,1056,2003,1058,3020,3285,3165,3340,2,7,8,0,1,0,533,0,0,0,0,0,109929,90373,18475,1081,0,18392,17134,1257,0,1216,1,1343,0,6217,0,0,14026,9191,4727,107,10364,9200,3,0,139,4,0,4,380,14,0,0,12,1,0
924,0,1026,3157,3116,3006,3115,1052,3363,9,3,2,8,4,1,1383,1,1,1,0,0,155922,137566,17871,484,0,26725,23163,3413,148,2902,1,1067,0,2097,0,0,21050,14514,6332,204,13066,11935,1,0,224,6,6,0,530,15,2,0,10,4,0
925,0,3401,2049,3742,0,3117,0,3340,0,10,6,0,0,0,294,0,0,0,0,0,15318,5974,5842,3501,0,3283,1881,1334,67,1368,5,169,0,0,0,0,26931,16831,9756,344,7686,7100,0,0,33,0,0,0,85,11,0,0,18,2,0
926,0,2033,3156,3111,3071,1011,1031,3340,5,5,5,5,1,1,1146,0,0,0,0,0,102272,6049,95435,788,682,12506,1991,10342,172,974,1,297,0,368,0,0,18259,11655,6572,32,10659,9650,0,0,164,6,6,0,91,15,0,0,12,1,0
927,0,3031,1055,3085,3006,1038,1053,3340,1,11,5,0,1,0,297,0,0,0,0,0,199163,687,198475,0,1517,13194,596,12598,0,3860,3,0,0,10756,0,0,21733,10499,10993,240,12280,10805,4,1,250,4,4,0,38,15,1,0,12,5,0
928,0,1402,3027,2031,3111,3065,1028,3340,3,7,5,0,1,0,503,0,0,0,0,0,106648,74410,24269,7968,0,10228,8357,976,894,9057,1,534,0,0,0,0,36991,14900,21442,648,9966,9775,0,0,24,78,49,29,273,13,0,0,5,0,1
929,0,3026,3053,3065,3111,3068,3078,3363,13,7,16,6,3,3,805,2,1,0,0,0,173906,94639,75400,3865,315,40066,20468,17474,2124,12235,1,377,0,4745,0,0,55596,21883,29597,4115,17383,17108,0,0,201,10,6,4,426,18,1,0,12,0,0
930,0,1412,3800,3065,3047,3742,3026,3340,11,5,12,6,2,2,746,1,0,0,0,0,203304,3398,175341,24564,0,27042,0,18893,8149,14168,1,1164,0,4937,0,0,55189,20814,30894,3479,16771,15050,2,3,70,112,49,63,1340,17,1,0,16,1,0
931,0,3157,3152,3100,3020,3089,1057,3340,11,8,10,5,2,3,1055,1,0,0,0,0,145958,129324,15709,925,0,28048,24288,3659,100,9062,1,477,0,1559,0,0,34605,17062,15946,1595,15367,14845,1,0,176,4,4,0,251,17,1,0,15,1,0
932,0,3072,3031,3006,3508,3046,3086,3340,8,12,10,2,2,3,442,1,0,0,0,0,210799,0,205036,5762,1450,27798,0,27518,280,4640,4,1990,0,7592,0,0,36293,15267,19961,1064,16258,16000,0,0,158,43,19,24,209,16,0,0,6,0,0
933,0,2303,3107,3117,3025,3742,1028,3364,3,10,17,2,1,1,637,0,0,0,0,0,44550,22886,16485,5177,0,15039,8728,5979,331,6311,5,1697,0,1857,0,0,38066,18826,16158,3081,12585,11625,1,0,46,1,0,1,238,15,1,0,19,5,0
934,1,3078,3111,3110,3065,1401,1031,3340,13,10,18,4,1,4,635,0,0,0,0,0,162614,45028,106528,11058,0,37247,10225,23643,3378,12026,1,1449,0,1740,0,0,53720,17603,33458,2658,16732,14333,1,0,78,60,41,19,1115,18,1,0,14,4,0
935,1,3157,1058,3089,3165,3135,3020,3340,12,8,17,7,2,2,682,1,0,0,0,0,233989,203513,30275,200,0,45781,43435,2146,200,1503,1,3523,0,2992,0,0,23686,10589,11249,1846,17659,15750,1,0,231,1,0,1,627,18,0,0,13,1,0
936,1,3153,3006,3087,3094,3036,3086,3340,8,14,13,3,1,2,766,0,0,0,0,0,161508,41535,99086,20886,536,31351,3427,20171,7753,6734,4,0,0,2057,0,0,36556,7774,25580,3201,15339,14450,0,0,171,20,12,8,34,16,2,0,16,2,1
937,1,3748,1031,3512,3111,3075,3065,3340,5,7,20,2,1,1,604,0,0,0,0,0,154769,65172,89176,420,186,28326,13691,14635,0,16071,1,1508,0,2014,0,0,36065,11285,22199,2580,16030,13900,4,0,218,9,7,2,1320,18,0,0,17,3,0
938,1,3222,3107,2301,3020,3001,1058,3364,3,7,25,2,1,1,459,0,0,0,0,0,48527,33304,8966,6255,0,26477,19530,4942,2005,17338,6,1131,0,976,0,0,24230,8551,14982,696,14035,11800,1,0,21,0,0,0,62,17,2,0,21,1,0
939,0,1402,3146,3117,3065,0,0,3340,5,6,6,3,2,2,534,1,0,0,0,0,89424,51366,33494,4563,0,9593,6416,2939,237,6356,1,538,0,738,0,0,23638,6069,17465,104,9973,9875,0,0,33,75,42,33,256,12,0,0,11,2,1
940,0,3006,3508,3094,1043,1053,0,3340,5,10,3,2,2,1,314,1,0,0,0,0,110995,1921,109074,0,341,16527,386,16140,0,2659,2,272,0,1831,0,0,18451,5149,13269,32,10428,10750,1,0,172,0,0,0,7,13,0,0,9,0,0
941,0,1082,3020,3151,3089,3113,0,3363,5,4,2,3,1,1,878,0,0,0,0,0,90413,65724,24204,484,0,15823,13668,1670,484,2049,1,251,0,4314,0,0,17423,5805,11235,382,10172,9900,1,0,154,1,0,1,311,14,2,0,8,2,0
942,0,3041,3116,0,3158,3027,3191,3340,4,6,3,4,1,1,789,0,0,0,0,0,130207,106588,23155,463,0,16402,14998,940,463,1944,1,0,0,1111,0,0,19041,10736,8288,16,10965,9350,0,0,195,11,3,8,817,15,0,0,8,0,0
943,0,3069,2049,1028,3211,3102,3117,3364,4,6,8,2,1,1,565,0,0,0,0,0,19589,13968,4944,676,0,8855,6294,1884,676,1414,1,905,0,1319,0,0,20699,7108,12719,871,9213,8500,1,0,12,0,0,0,79,13,1,0,20,3,0
944,1,3401,2049,3117,3109,3024,0,3340,3,3,16,2,2,1,421,1,0,0,0,0,17951,12324,5626,0,0,9241,7087,2153,0,3463,3,703,0,553,0,0,19400,7146,11682,572,9046,7750,0,0,12,1,1,0,102,14,2,0,22,0,0
945,1,3031,1056,1083,3078,3158,3086,3340,2,4,3,0,1,0,725,0,0,0,0,0,216136,4105,206067,5962,1312,11016,2041,7957,1017,7502,1,0,0,4357,0,0,19836,13026,6326,484,12913,11133,2,1,198,20,2,18,626,16,0,0,9,2,0
946,1,3191,3020,1056,3135,3089,3165,3340,10,6,9,5,1,3,494,0,0,0,0,0,115055,97064,17523,468,0,22609,21042,1462,104,1213,1,1567,0,3932,0,0,13709,8255,5320,132,12475,12150,2,0,135,2,1,1,387,16,0,0,11,1,0
947,1,3094,3031,3085,1036,0,3006,3340,9,6,12,7,2,1,557,1,0,0,0,0,193209,2105,191104,0,1716,21291,1003,20287,0,3620,4,232,0,5992,0,0,15317,6255,8887,174,13766,11150,1,0,192,18,7,11,45,15,0,0,12,1,0
948,1,3077,1011,1408,3111,3071,1031,3364,8,4,9,4,2,3,881,1,0,0,0,0,110650,19651,82121,8878,0,14049,3411,10354,284,6747,1,1428,0,1039,0,0,24582,9676,14408,498,11672,10425,0,0,22,65,47,18,532,14,5,0,14,2,0
949,0,3060,3222,2301,3117,3083,3109,3364,4,5,19,3,1,1,1618,0,0,0,0,0,37814,31799,5915,100,0,18072,14669,3302,100,8988,5,38,0,1130,0,0,31780,11909,15317,4554,14772,13825,1,0,16,0,0,0,381,18,5,0,18,2,0
950,0,3072,3508,3006,3031,3094,3034,3363,12,8,10,4,1,4,1451,0,0,0,0,0,209741,8455,197807,3478,1006,40841,3314,36452,1074,7236,3,404,0,4734,0,0,32812,15654,15635,1522,17459,16200,3,1,229,3,2,1,417,17,0,0,18,4,0
951,0,1058,3165,3285,3001,3020,3135,3340,5,8,11,3,2,2,811,1,0,0,0,0,175933,115194,16409,44328,0,35226,24426,1482,9316,6170,1,515,0,2381,0,0,26427,10613,14537,1276,15591,14700,0,1,179,22,20,2,108,18,0,0,15,2,0
952,0,1412,3124,3111,3078,3072,0,3340,4,13,14,3,1,1,704,0,0,0,0,0,225101,18391,197383,9325,740,33388,2762,27707,2917,29275,1,1100,0,5372,0,0,58354,21293,33585,3476,15091,15008,1,0,66,105,47,58,1079,17,0,0,14,3,0
953,0,3009,3065,3068,3078,3110,1031,3340,6,12,4,3,1,1,563,0,0,0,0,0,272657,84127,188249,278,0,31870,14447,17258,164,4124,1,953,0,14418,0,0,70610,31775,32720,6113,16215,15483,3,2,241,9,7,2,1457,18,2,0,21,1,0
954,1,3027,3143,3047,3068,3065,3026,3340,8,4,20,4,2,3,1019,1,0,0,0,0,224034,188876,31837,3320,0,45809,37247,7431,1130,11477,1,2047,0,2186,0,0,49473,17733,27779,3959,17483,16260,1,1,258,8,7,1,1796,18,0,0,12,0,1
955,1,3072,3087,3006,3036,3046,3031,3340,21,8,4,13,4,4,826,5,3,1,0,0,318169,69406,215856,32906,1064,55051,3939,42555,8556,6898,3,1144,0,11168,0,0,27817,7923,17964,1929,22046,18100,3,0,310,7,5,2,125,18,0,0,16,3,0
956,1,3109,3111,3504,3107,3211,3069,3364,0,5,24,0,0,0,783,0,0,0,0,0,39210,23231,11843,4134,0,12196,10388,1001,806,15890,8,2490,0,942,0,0,25172,9825,14289,1057,13928,11650,0,0,15,6,6,0,173,18,0,0,13,1,0
957,1,3748,3153,3053,3022,3111,1419,3340,11,8,9,3,1,3,879,0,0,0,0,0,319688,58548,244458,16681,0,33765,12036,18201,3528,31380,1,2608,0,5914,0,0,68752,12123,54740,1888,18993,16500,1,0,153,139,75,64,915,18,1,0,16,1,0
958,1,3157,3089,3020,3001,1029,3026,3363,6,6,17,4,2,2,812,1,0,0,0,0,197391,159652,30945,6793,0,32525,25601,4001,2922,12939,1,633,0,2615,0,0,43221,13365,25119,4736,16183,14485,1,0,218,7,5,2,471,18,2,0,19,3,0
959,1,3085,3031,3153,3086,3111,0,3340,15,3,7,5,3,4,852,4,1,0,0,0,109711,515,107670,1526,511,23353,515,22352,486,4393,3,0,0,4610,0,0,16185,4905,10588,691,13264,12500,1,0,167,1,0,1,225,14,0,0,7,0,0
960,1,3071,3047,2033,3748,1031,1011,3340,7,1,6,5,1,2,845,0,0,0,0,0,153763,761,144075,8925,0,21303,761,16248,4292,3037,1,278,0,1760,0,0,23624,5194,16516,1913,12313,9900,1,0,237,15,3,12,622,16,0,0,13,2,0
961,1,1056,1026,0,3089,3020,3165,3340,5,4,11,2,1,1,786,0,0,0,0,0,115295,89590,25705,0,0,23362,21268,2093,0,0,0,1154,0,5935,0,0,11355,6884,2368,2101,10449,9250,3,0,145,1,0,1,415,16,0,0,11,1,1
962,1,1401,3143,2031,3047,1029,1011,3340,3,4,11,0,1,0,674,0,0,0,0,0,79349,48841,21687,8820,0,9393,7229,1128,1036,7125,1,749,0,99,0,0,24375,8041,14824,1509,8933,8075,0,0,19,41,28,13,498,13,0,0,11,0,0
963,1,3107,3157,2049,3117,3098,0,3341,4,5,14,3,1,1,669,0,0,0,0,0,27014,19171,6501,1342,0,18112,13823,3196,1092,2853,2,679,0,531,0,0,17932,6354,10495,1083,8998,8075,0,0,13,0,0,0,136,13,1,0,16,0,0
964,0,1056,3165,3285,3020,1026,0,3340,3,8,4,0,1,0,390,0,0,0,0,0,88344,45727,16759,25856,0,17104,10977,1157,4970,2462,1,258,0,1943,0,0,17733,10180,7344,208,9106,9050,0,0,129,5,5,0,28,14,0,0,7,0,0
965,0,3748,3047,3742,3067,1028,0,3340,4,7,1,2,2,1,542,1,0,0,0,0,100946,537,100408,0,0,12731,406,12325,0,2178,1,0,0,1120,0,0,24880,5660,15709,3510,9091,9000,0,0,140,1,0,1,21,14,2,0,13,0,0
966,0,3097,3020,3157,2049,1026,0,3363,0,6,5,0,0,0,679,0,0,0,0,0,41862,37750,4111,0,400,8504,8268,235,0,8002,5,227,0,382,0,0,16197,7640,7858,697,7338,6675,0,0,73,0,0,0,62,11,1,0,4,0,0
967,0,3107,1401,3211,0,0,3111,3340,5,7,3,3,1,1,672,0,0,0,0,0,63918,41954,14314,7649,325,12924,9911,1219,1794,8938,3,295,0,0,0,0,30091,13374,14908,1809,8053,7425,0,0,13,31,17,14,448,12,0,0,12,1,0
968,0,1055,1055,3153,1051,3071,3006,3340,5,6,4,2,2,2,793,1,0,0,0,0,86473,714,84027,1731,370,15850,474,14841,534,2409,2,0,0,596,0,0,21429,8249,12497,682,9491,8800,0,0,137,4,1,3,319,12,0,0,8,0,0
969,1,3092,3050,1057,3117,3504,3107,3340,4,6,21,3,1,1,572,0,0,0,0,0,45810,36645,8382,782,89,13473,10705,2755,11,2090,2,232,0,2307,0,0,16254,9088,6291,874,11684,10620,1,0,48,1,0,1,341,14,0,0,8,5,0
970,1,3165,3020,1056,3151,1056,1058,3340,4,8,9,2,1,1,441,0,0,0,0,0,92898,51587,17728,23582,197,16423,11004,1873,3544,2761,1,0,0,3905,0,0,18301,9922,7736,642,10592,9400,0,1,116,14,0,14,47,14,0,0,8,0,0
971,1,1056,3047,3157,3065,3027,1028,3340,4,2,5,2,1,1,885,0,0,0,0,0,133968,111052,22655,261,0,17684,16072,1433,178,9311,1,315,0,5256,0,0,22014,9323,12000,690,12225,10525,4,0,196,8,1,7,543,15,1,0,10,1,1
972,1,3153,3031,3087,3006,3085,3034,3340,17,5,6,7,4,4,857,1,1,1,0,0,211919,8220,193837,9861,822,25771,1918,21193,2659,2182,3,0,0,17368,0,0,18930,7949,10087,894,16555,14350,5,1,205,13,11,2,606,15,0,0,10,2,0
973,1,1401,2031,3047,3110,3102,1029,3340,1,3,11,0,1,0,702,0,0,0,0,0,121634,88395,22417,10821,0,9215,7020,779,1415,7767,1,552,0,816,0,0,24974,11614,12791,568,10657,9475,0,1,38,65,61,4,745,14,2,0,13,2,0
974,0,3069,2003,3157,3111,1028,0,3340,0,8,8,0,0,0,454,0,0,0,0,0,26077,16114,9963,0,0,6136,4758,1378,0,3894,5,1493,0,164,0,0,16365,8925,5908,1531,7478,7250,0,0,24,0,0,0,94,12,0,0,10,1,0
975,0,1055,3087,3031,3006,1053,0,3363,2,7,2,2,2,1,548,1,0,0,0,0,126942,39687,81032,6223,687,8490,1128,6295,1066,4507,3,0,0,439,0,0,20960,7724,11651,1584,9309,8750,0,0,182,3,3,0,6,14,0,0,8,0,0
976,0,3077,1412,3047,3078,3052,0,3364,10,5,5,4,1,3,703,0,0,0,0,0,123103,27408,89009,6684,486,15632,8169,5700,1762,6609,1,832,0,226,0,0,25982,8529,15229,2223,11389,9858,0,0,38,81,46,35,936,15,0,0,10,0,0
977,0,3075,3111,1011,1029,0,0,3363,2,6,2,2,2,1,618,1,0,0,0,0,66550,10206,55503,840,647,9249,2365,6044,840,1692,1,3,0,334,0,0,18993,11034,6841,1117,7809,10775,0,0,97,0,0,0,46,13,1,0,10,0,0
978,0,3020,3157,3027,3165,1058,0,3363,10,4,6,7,1,2,705,0,0,0,0,0,164400,152325,12074,0,0,30284,29248,1035,0,3975,1,68,0,1597,0,0,20132,10761,8017,1353,12267,11710,0,0,196,0,0,0,100,16,0,0,11,2,0
979,1,3042,1055,3158,3078,1053,0,3340,4,4,11,3,2,1,713,1,0,0,0,0,150103,25948,120472,3682,0,19110,6824,11335,950,2031,3,0,0,11929,0,0,17508,8174,8913,420,12490,8433,3,2,212,2,1,1,255,16,0,0,6,0,0
